registro_id,calle,altura,ciudad,barrio,latitud,longitud,distancia_corralon_km,direccion_osm,clave_direccion_fuente,frecuencia_direccion_fuente,estado_calidad,motivo_revision
DG-0438,Junín,2063,Granadero Baigorria,No especificado,-32.8539428,-60.7200142,0.552040,"2063, Junín, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",junin|2063|granadero baigorria,3,APTO_ENTRENAMIENTO,
DG-0439,Jujuy,730,Granadero Baigorria,Santa Rita,-32.8376724,-60.7047243,2.129601,"Jujuy Pasage, Santa Rita, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",jujuy|730|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0440,Pancho Ramírez,576,Granadero Baigorria,No especificado,-32.8537103,-60.7151455,0.843167,"576, Pancho Ramírez, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",pancho ramirez|576|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0441,Santa Fe,688,Granadero Baigorria,No especificado,-32.8545669,-60.7136093,1.015398,"Avenida Santa Fe, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",santa fe|688|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0442,Alvear,168,Granadero Baigorria,Centro,-32.8598561,-60.7058447,1.947042,"168, Alvear, Centro, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",alvear|168|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0443,Los Olivos,3251,Granadero Baigorria,Santa Rita,-32.8388398,-60.7038306,2.120660,"3251, Los Olivos, Santa Rita, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",los olivos|3251|granadero baigorria,3,APTO_ENTRENAMIENTO,
DG-0444,Calle 6,2443,Granadero Baigorria,Los Robles,-32.8461390,-60.7081584,1.404683,"2443, Crucero General Belgrano, Bon Vivant, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",calle 6|2443|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0445,Las Orquídeas,48,Capitán Bermúdez,No especificado,-32.8356178,-60.7232311,1.544644,"48, Las Orquideas, Capitán Bermudez, Municipio de Capitán Bermudez, Gran Rosario, Departamento San Lorenzo, Santa Fe, S2154, Argentina",las orquideas|48|capitan bermudez,1,APTO_ENTRENAMIENTO,
DG-0446,Quito,1648,Granadero Baigorria,Nuestra Señora de La Paz,-32.8622021,-60.7295548,1.552525,"Quito, Nuestra Señora de La Paz, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",quito|1648|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0447,Caracas,1633,Granadero Baigorria,Nuestra Señora de La Paz,-32.8626566,-60.7292412,1.587051,"Caracas, Nuestra Señora de La Paz, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",caracas|1633|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0448,San Martín,84,Rosario,La Florida,-32.8711247,-60.6996508,3.224527,"Avenida José de San Martín, La Florida, Celedonio Escalada, Distrito Norte, Rosario, Municipio de Rosario, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, S2000, Argentina",san martin|84|rosario,1,APTO_ENTRENAMIENTO,
DG-0449,San Lorenzo,450,Granadero Baigorria,Centro,-32.8616732,-60.7074209,1.963779,"San Lorenzo, Centro, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",san lorenzo|450|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0450,Calle 9,2452,Granadero Baigorria,Los Robles,-32.8465139,-60.7107965,1.156310,"2452, Calle 9, Bon Vivant, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",calle 9|2452|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0451,Namuncurá,458,Granadero Baigorria,No especificado,-32.8541291,-60.7132794,1.015665,"458, Namuncurá, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",namuncura|458|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0452,Pavon,590,Rosario,General Las Heras,-32.9955844,-60.6343561,18.214892,"Pavón, Villa Olímpica, General Las Heras, Distrito Sur, Rosario, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, S2000, Argentina",pavon|590|rosario,1,APTO_ENTRENAMIENTO,
DG-0453,Arenales,257,Granadero Baigorria,Centro,-32.8591719,-60.7075534,1.773656,"257, Arenales, Centro, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",arenales|257|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0454,Castelli,665,Roldán,Beaudrix,-32.8882850,-60.9038598,17.464541,"665, Castelli, Beaudrix, Roldán, Municipio de Roldán, Gran Rosario, Departamento San Lorenzo, Santa Fe, S2134, Argentina",castelli|665|roldan,1,APTO_ENTRENAMIENTO,
DG-0455,Junin,2063,Granadero Baigorria,No especificado,-32.8539428,-60.7200142,0.552040,"2063, Junín, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",junin|2063|granadero baigorria,3,APTO_ENTRENAMIENTO,
DG-0456,Chubut,2450,Granadero Baigorria,Bon Vivant,-32.8465738,-60.7058074,1.606954,"2450, Chubut, Bon Vivant, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",chubut|2450|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0457,Artigas,3134,Granadero Baigorria,Los Robles,-32.8396780,-60.7120333,1.475534,"Artigas, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",artigas|3134|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0458,Calle 10,2329,Granadero Baigorria,Los Robles,-32.8489792,-60.7109601,1.093831,"2329, Calle 10, Bon Vivant, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",calle 10|2329|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0459,Los Angeles,127,Rosario,Tio Rolo,-33.0295721,-60.6856490,20.318656,"Los Ángeles, Puente Gallego, Tio Rolo, Mercedes de San Martín, Rosario, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, S2000, Argentina",los angeles|127|rosario,1,APTO_ENTRENAMIENTO,
DG-0460,Fresno,946,Rosario,7 de Septiembre,-32.9089407,-60.7331393,6.681595,"Fresno, 7 de Septiembre, Larrea y Empalme Graneros, Distrito Noroeste, Rosario, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, S2000, Argentina",fresno|946|rosario,1,APTO_ENTRENAMIENTO,
DG-0461,Alfonsina Storni,1345,Granadero Baigorria,No especificado,-32.8429718,-60.7223631,0.726475,"Alfonsina Storni, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",alfonsina storni|1345|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0462,Los Ceibos,860,Granadero Baigorria,Los Naranjos,-32.8628986,-60.6957417,2.922035,"860, Los Ceibos, Los Naranjos, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",los ceibos|860|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0463,Santa Fe,2050,Granadero Baigorria,No especificado,-32.8545669,-60.7136093,1.015398,"Avenida Santa Fe, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",santa fe|2050|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0464,Eva Peron,1377,Granadero Baigorria,No especificado,-32.8590438,-60.7304880,1.289062,"Eva Perón, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",eva peron|1377|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0465,Navarro,933,Rosario,Antártida Argentina,-32.9318736,-60.7252067,9.162575,"Navarro, Nueva Fisherton, Antártida Argentina, Distrito Noroeste, Rosario, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, S2000, Argentina",navarro|933|rosario,1,APTO_ENTRENAMIENTO,
DG-0466,Bouchard,3220,Rosario,Nuevo Alberdi,-32.8901746,-60.7231445,4.522982,"Bulevar Bouchard, Nuevo Alberdi, La Cerámica y Cuyo, Distrito Norte, Rosario, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, S2000, Argentina",bouchard|3220|rosario,1,APTO_ENTRENAMIENTO,
DG-0467,Silvestre,3298,Granadero Baigorria,No especificado,-32.8515970,-60.7366804,1.330925,"Avenida Silvestre Begnis, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, S2142, Argentina",silvestre|3298|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0468,Avenida San Martin,418,Rosario,La Florida,-32.8711247,-60.6996508,3.224527,"Avenida José de San Martín, La Florida, Celedonio Escalada, Distrito Norte, Rosario, Municipio de Rosario, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, S2000, Argentina",avenida san martin|418|rosario,1,APTO_ENTRENAMIENTO,
DG-0469,Santa Fe,1268,Granadero Baigorria,No especificado,-32.8545669,-60.7136093,1.015398,"Avenida Santa Fe, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",santa fe|1268|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0470,Orsetti,934,Granadero Baigorria,San Miguel,-32.8657511,-60.7222662,1.807337,"Juan C. Orsetti, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",orsetti|934|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0471,Calle 10,2329,Granadero Baigorria,Los Robles,-32.8489792,-60.7109601,1.093831,"2329, Calle 10, Bon Vivant, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",calle 10|2329|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0472,Calle 11,2611,Granadero Baigorria,Los Robles,-32.8470821,-60.7125105,0.984898,"Calle 11, Bon Vivant, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",calle 11|2611|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0473,24 de Junio,522,Granadero Baigorria,Los Robles,-32.8424791,-60.7149208,1.063645,"24 de Junio, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",24 de junio|522|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0474,Palma,845,Roldán,El Troncal,-32.9038797,-60.8917239,16.907133,"Di Palma, El Troncal, Roldán, Municipio de Roldán, Gran Rosario, Departamento San Lorenzo, Santa Fe, S2134, Argentina",palma|845|roldan,1,APTO_ENTRENAMIENTO,
DG-0475,Bilbao,715,Rosario,Rosario Centro,-32.9445704,-60.6496642,12.577389,"BBVA, 1935, Córdoba, Paseo del Siglo, Rosario Centro, Distrito Centro, Rosario, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, 2000, Argentina",bilbao|715|rosario,1,APTO_ENTRENAMIENTO,
DG-0476,Paso,874,Rosario,Lisandro de la Torre,-32.9190802,-60.6760592,8.876350,"874, Avenida Juan José Paso, Lisandro de la Torre, Distrito Norte, Rosario, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, S2000, Argentina",paso|874|rosario,1,APTO_ENTRENAMIENTO,
DG-0477,Francia,977,Granadero Baigorria,San Miguel,-32.8602312,-60.7193781,1.231779,"Pasaje Francia, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",francia|977|granadero baigorria,3,APTO_ENTRENAMIENTO,
DG-0478,Coihue,915,Alvear,Santa Susana,-33.0872626,-60.6812681,26.718374,"El Coihué, Santa Susana, Alvear, Municipio de Alvear, Gran Rosario, Departamento Rosario, Santa Fe, Argentina",coihue|915|alvear,1,APTO_ENTRENAMIENTO,
DG-0479,Franklin,1315,Granadero Baigorria,No especificado,-32.8570567,-60.7247007,0.861699,"1315, Benjamín Franklin, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",franklin|1315|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0480,Marconi,1071,Granadero Baigorria,No especificado,-32.8530915,-60.7228118,0.399566,"Marconi, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",marconi|1071|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0481,Camino Gomez,1794,Rosario,Antártida Argentina,-32.9378670,-60.7684520,10.716069,"Avenida Cañada De Gómez, Los Pasos Golf, Antártida Argentina, Distrito Noroeste, Rosario, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, S2000, Argentina",camino gomez|1794|rosario,2,APTO_ENTRENAMIENTO,
DG-0482,Camino Gomez,1070,Rosario,Antártida Argentina,-32.9353021,-60.7628763,10.253284,"Avenida Cañada De Gómez, Antártida Argentina, Distrito Noroeste, Rosario, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, S2000, Argentina",camino gomez|1070|rosario,1,APTO_ENTRENAMIENTO,
DG-0483,Camino Gomez,1794,Rosario,Antártida Argentina,-32.9378670,-60.7684520,10.716069,"Avenida Cañada De Gómez, Los Pasos Golf, Antártida Argentina, Distrito Noroeste, Rosario, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, S2000, Argentina",camino gomez|1794|rosario,2,APTO_ENTRENAMIENTO,
DG-0484,Jorge Newbery,33,Granadero Baigorria,No especificado,-32.8564567,-60.7252820,0.811533,"Jorge Newbery, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",jorge newbery|33|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0485,Vecinal,633,Granadero Baigorria,Santa Rita,-32.8489780,-60.7017039,1.957824,"Asociación Vecinal Unión y Amistad, 2292, El Rosedal, Santa Rita, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",vecinal|633|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0486,Las Piedras,258,Granadero Baigorria,Correo,-32.8684829,-60.7050892,2.673312,"Las Piedras, Correo, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",las piedras|258|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0487,Pasaje Arroyito,188,Rosario,Lisandro de la Torre,-32.9177739,-60.6920800,8.110704,"Pasaje 703, La Travesía, Lisandro de la Torre, Distrito Norte, Rosario, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, S2000, Argentina",pasaje arroyito|188|rosario,1,APTO_ENTRENAMIENTO,
DG-0488,Arequipa,2180,Rosario,Celedonio Escalada,-32.8734261,-60.7302279,2.752870,"Arequipa, Celedonio Escalada, Distrito Norte, Rosario, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, S2000, Argentina",arequipa|2180|rosario,1,APTO_ENTRENAMIENTO,
DG-0489,Calle 12,2408,Granadero Baigorria,Los Robles,-32.8478538,-60.7131524,0.906199,"2408, Calle 12, Bon Vivant, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",calle 12|2408|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0490,Calle 9,2611,Granadero Baigorria,Los Robles,-32.8436991,-60.7116350,1.214728,"2611, Calle 9, Bon Vivant, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",calle 9|2611|granadero baigorria,3,APTO_ENTRENAMIENTO,
DG-0491,Maipo,2349,Granadero Baigorria,No especificado,-32.8536332,-60.7187490,0.586649,"Maipo, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",maipo|2349|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0492,Acuña,1163,Rosario,Villa Urquiza,-32.9536422,-60.7011557,11.752667,"Acuña, Villa Urquiza, Distrito Oeste, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, S2000, Argentina",acuna|1163|rosario,1,APTO_ENTRENAMIENTO,
DG-0493,Astrada,884,San Lorenzo,Alem,-32.7393794,-60.7366117,12.314254,"884, Berón de Astrada, Alem, San Lorenzo, Municipio de San Lorenzo, Gran Rosario, Departamento San Lorenzo, Santa Fe, 2200, Argentina",astrada|884|san lorenzo,1,APTO_ENTRENAMIENTO,
DG-0494,Perito Moreno,566,Granadero Baigorria,No especificado,-32.8519500,-60.7156023,0.712724,"566, Perito Moreno, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",perito moreno|566|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0495,Misiones,3220,Granadero Baigorria,Santa Rita,-32.8434284,-60.6984366,2.360859,"Misiones, Santa Rita, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",misiones|3220|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0496,Santa Fe,2068,Granadero Baigorria,No especificado,-32.8545638,-60.7135316,1.021254,"Avenida Santa Fe, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",santa fe|2068|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0497,Perito Moreno,625,Granadero Baigorria,No especificado,-32.8521843,-60.7165983,0.639487,"625, Perito Moreno, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",perito moreno|625|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0498,Benítez,1065,Rosario,Godoy,-32.9656306,-60.7202348,12.915058,"Benitez, Godoy, Rosario, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, S2000, Argentina",benitez|1065|rosario,1,APTO_ENTRENAMIENTO,
DG-0499,Buenos Aires,1215,Granadero Baigorria,Centro,-32.8605166,-60.7093914,1.742111,"1215, Avenida Buenos Aires, Centro, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",buenos aires|1215|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0500,William,1787,Rosario,Rosario Centro,-32.9332677,-60.6471107,11.683777,"Avenida Guillermo Wheelwright, Rosario Centro, Distrito Centro, Rosario, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, S2000, Argentina",william|1787|rosario,1,APTO_ENTRENAMIENTO,
DG-0501,Mansilla,816,Granadero Baigorria,No especificado,-32.8516099,-60.7182330,0.474855,"816, Lucio V. Mansilla, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",mansilla|816|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0502,Mansilla,744,Granadero Baigorria,No especificado,-32.8515018,-60.7179181,0.495126,"Lucio V. Mansilla, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",mansilla|744|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0503,Agrelo,2570,Rosario,Alberdi,-32.8890570,-60.6925278,5.221346,"2570, Pedro José Agrelo, Alberdi, Distrito Norte, Rosario, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, S2000, Argentina",agrelo|2570|rosario,3,APTO_ENTRENAMIENTO,
DG-0504,Franklin,1305,Granadero Baigorria,No especificado,-32.8570535,-60.7245353,0.858053,"1305, Benjamín Franklin, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",franklin|1305|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0505,Miguel Cané,1353,Granadero Baigorria,No especificado,-32.8552501,-60.7254000,0.688890,"1353, Miguel Cane, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",miguel cane|1353|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0506,Colombres,1052,Rosario,Antártida Argentina,-32.9403114,-60.7294565,10.117675,"1052, José Colombres, Antártida Argentina, Distrito Noroeste, Rosario, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, S2000, Argentina",colombres|1052|rosario,1,APTO_ENTRENAMIENTO,
DG-0507,Díaz Vélez,1391,Granadero Baigorria,San Miguel,-32.8590172,-60.7219455,1.060261,"Díaz Vélez bis, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",diaz velez|1391|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0508,San Martín,1283,Granadero Baigorria,Centro,-32.8584010,-60.7035787,2.038146,"1283, Avenida José de San Martín, Centro, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",san martin|1283|granadero baigorria,1,APTO_ENTRENAMIENTO,
